clase	archivo	linea	palabras	sugerencia	texto
	studio/AuraStudio/Sources/AuraStudio/Services/FFmpegTranscoder.swift	39	12	¿PANTALLA?	"No se encontro ffmpeg instalado. Instálalo con \""brew install ffmpeg\"" y vuelve a intentar."
	studio/AuraStudio/Sources/AuraStudio/Services/FFmpegTranscoder.swift	41	3	¿PANTALLA?	ffmpeg fallo: \(output)
	studio/AuraStudio/Sources/AuraStudio/Services/FFmpegTranscoder.swift	107	9	¿PANTALLA?	scale=320:240:force_original_aspect_ratio=decrease:force_divisible_by=2
	studio/AuraStudio/Sources/AuraStudio/Services/FFmpegTranscoder.swift	193	3	¿PANTALLA?	codigo \(process.terminationStatus)
	studio/AuraStudio/Sources/AuraStudio/Services/FFmpegTranscoder.swift	227	3	¿PANTALLA?	codigo \(process.terminationStatus)
	studio/AuraStudio/Sources/AuraStudio/Services/FFmpegTranscoder.swift	301	5	¿PANTALLA?	crop=\(crop.w):\(crop.h):\(crop.x):\(crop.y)
	studio/AuraStudio/Sources/AuraStudio/Services/FFmpegTranscoder.swift	307	5	¿PANTALLA?	crop=\(crop.w):\(crop.h):\(crop.x):\(crop.y)
	studio/AuraStudio/Sources/AuraStudio/Services/FFmpegTranscoder.swift	474	3	¿PANTALLA?	out_time_ms=
	studio/AuraStudio/Sources/AuraStudio/Services/FFmpegTranscoder.swift	475	3	¿PANTALLA?	out_time_ms=
	studio/AuraStudio/Sources/AuraStudio/Services/FLACTagWriter.swift	54	2	¿PANTALLA?	Aura Studio
	studio/AuraStudio/Sources/AuraStudio/Services/FLACTagWriter.swift	213	2	¿PANTALLA?	\(key)=\(value)
	studio/AuraStudio/Sources/AuraStudio/Services/FanartTVClient.swift	68	2	¿PANTALLA?	User-Agent
	studio/AuraStudio/Sources/AuraStudio/Services/FanartTVClient.swift	85	2	¿PANTALLA?	music/\(musicBrainzArtistID)
	studio/AuraStudio/Sources/AuraStudio/Services/FanartTVClient.swift	92	2	¿PANTALLA?	movies/\(tmdbOrIMDbID)
	studio/AuraStudio/Sources/AuraStudio/Services/FanartTVClient.swift	99	2	¿PANTALLA?	tv/\(tvdbID)
	studio/AuraStudio/Sources/AuraStudio/Services/FanartTVClient.swift	110	2	¿PANTALLA?	User-Agent
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareReleaseDownloader.swift	100	9	¿PANTALLA?	esta versión de Aura Studio no instala esa familia
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareReleaseDownloader.swift	102	8	¿PANTALLA?	Buscando la versión más reciente de \(family.displayName)...
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareReleaseDownloader.swift	110	9	¿PANTALLA?	el token de GitHub no tiene acceso a ese repositorio
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareReleaseDownloader.swift	111	6	¿PANTALLA?	GitHub no devolvió ningún Release utilizable
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareReleaseDownloader.swift	116	11	¿PANTALLA?	el tag \(latest.tagName) no es un nombre de carpeta válido
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareReleaseDownloader.swift	119	7	¿PANTALLA?	\(family.displayName) \(latest.tagName) ya estaba descargado.
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareReleaseDownloader.swift	128	3	¿PANTALLA?	.descarga-\(latest.tagName)
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareReleaseDownloader.swift	137	8	¿PANTALLA?	Descargando \(name.rawValue) de \(family.displayName) \(latest.tagName)...
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareReleaseDownloader.swift	154	2	¿DATO?	\(latest.tagName)\n
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareReleaseDownloader.swift	161	7	¿PANTALLA?	Verificando integridad de \(family.displayName) \(latest.tagName)...
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareReleaseDownloader.swift	185	8	¿PANTALLA?	la URL de \(asset.name) no es válida
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareReleaseDownloader.swift	188	2	¿PANTALLA?	User-Agent
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareReleaseDownloader.swift	189	3	¿PANTALLA?	application/octet-stream
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareReleaseDownloader.swift	190	3	¿PANTALLA?	X-GitHub-Api-Version
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareReleaseDownloader.swift	192	2	¿PANTALLA?	Bearer \(token)
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareReleaseDownloader.swift	207	9	¿PANTALLA?	GitHub respondió \(code) al pedir \(asset.name) de \(tag)
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareReleaseDownloader.swift	215	10	¿PANTALLA?	\(asset.name) llegó incompleto (\(data.count) de \(asset.size) bytes)
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareSwitcher.swift	33	3	¿PANTALLA?	.aura/library-stamp
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareSwitcher.swift	39	4	¿PANTALLA?	aura/db_stamp.txt
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareSwitcher.swift	232	4	¿PANTALLA?	aura/sync_summary.cfg
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareSwitcher.swift	233	4	¿PANTALLA?	aura/sync_manifest.json
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareSwitcher.swift	234	4	¿PANTALLA?	aura/artist_images.cfg
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareSwitcher.swift	235	2	¿PANTALLA?	aura/artists
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareSwitcher.swift	236	4	¿PANTALLA?	aura/video_categories.cfg
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareSwitcher.swift	237	4	¿PANTALLA?	aura/photo_categories.cfg
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareSwitcher.swift	238	3	¿PANTALLA?	aura/ratings.cfg
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareSwitcher.swift	239	3	¿PANTALLA?	aura/device.cfg
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareSwitcher.swift	255	4	¿PANTALLA?	aura/sync_summary.cfg
	studio/AuraStudio/Sources/AuraStudio/Services/FirmwareSwitcher.swift	261	4	¿PANTALLA?	aura/sync_summary.cfg
	studio/AuraStudio/Sources/AuraStudio/Services/GitHubReleaseChecker.swift	219	2	¿PANTALLA?	User-Agent
	studio/AuraStudio/Sources/AuraStudio/Services/GitHubReleaseChecker.swift	221	2	¿PANTALLA?	Bearer \(token)
	studio/AuraStudio/Sources/AuraStudio/Services/GitHubReleaseChecker.swift	222	4	¿PANTALLA?	application/vnd.github+json
	studio/AuraStudio/Sources/AuraStudio/Services/GitHubReleaseChecker.swift	223	3	¿PANTALLA?	X-GitHub-Api-Version
	studio/AuraStudio/Sources/AuraStudio/Services/IPodMonitor.swift	305	13	¿PANTALLA?	No se pudo ejecutar la herramienta de detección DFU (mks5lboot): \(error.localizedDescription)
	studio/AuraStudio/Sources/AuraStudio/Services/ImageResizer.swift	19	8	¿PANTALLA?	No se pudo leer la imagen de origen.
	studio/AuraStudio/Sources/AuraStudio/Services/ImageResizer.swift	20	8	¿PANTALLA?	No se pudo generar el JPEG de salida.
	studio/AuraStudio/Sources/AuraStudio/Services/InstallManifest.swift	32	3	¿PANTALLA?	# aura-install-manifest v1
	studio/AuraStudio/Sources/AuraStudio/Services/InstallManifest.swift	33	5	¿PANTALLA?	.rockbox/aura/install_manifest.cfg
	studio/AuraStudio/Sources/AuraStudio/Services/InstallManifest.swift	58	3	¿PANTALLA?	unzip -lv falló
	studio/AuraStudio/Sources/AuraStudio/Services/InstallManifest.swift	63	5	¿PANTALLA?	unzip -lv no devolvió entradas
	studio/AuraStudio/Sources/AuraStudio/Services/LRCLIBClient.swift	47	2	¿PANTALLA?	User-Agent
	studio/AuraStudio/Sources/AuraStudio/Services/LRCLIBClient.swift	52	2	¿PANTALLA?	Lrclib-Client
	studio/AuraStudio/Sources/AuraStudio/Services/LibraryFileWorker.swift	108	6	¿PANTALLA?	el archivo de origen no está
	studio/AuraStudio/Sources/AuraStudio/Services/LibraryFileWorker.swift	119	5	¿PANTALLA?	este formato viaja tal cual
	studio/AuraStudio/Sources/AuraStudio/Services/LibraryFileWorker.swift	176	4	¿PANTALLA?	\(UUID().uuidString).aura-tmp
	studio/AuraStudio/Sources/AuraStudio/Services/LibraryFileWorker.swift	266	4	¿PANTALLA?	\(UUID().uuidString).aura-tmp
	studio/AuraStudio/Sources/AuraStudio/Services/LibraryFileWorker.swift	321	5	¿PANTALLA?	aura-import-\(UUID().uuidString).\(scratchExtension)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	194	5	¿PANTALLA?	.rockbox/aura/sync_manifest.json
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	195	5	¿PANTALLA?	.rockbox/aura/sync_summary.cfg
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	196	4	¿PANTALLA?	.rockbox/aura/ratings.cfg
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	201	5	¿PANTALLA?	.rockbox/aura/video_categories.cfg
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	202	5	¿PANTALLA?	.rockbox/aura/photo_categories.cfg
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	207	3	¿PANTALLA?	.rockbox/aura/artists
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	208	5	¿PANTALLA?	.rockbox/aura/artist_images.cfg
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	233	5	¿PANTALLA?	.rockbox/aura/sync_in_progress
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	255	4	¿PANTALLA?	.rockbox/database_idx.tcd
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	256	3	¿PANTALLA?	.rockbox/database_0.tcd
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	257	3	¿PANTALLA?	.rockbox/database_1.tcd
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	258	3	¿PANTALLA?	.rockbox/database_2.tcd
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	259	3	¿PANTALLA?	.rockbox/database_3.tcd
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	260	3	¿PANTALLA?	.rockbox/database_4.tcd
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	261	3	¿PANTALLA?	.rockbox/database_5.tcd
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	262	3	¿PANTALLA?	.rockbox/database_6.tcd
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	298	2	¿PANTALLA?	.aura/tagcache
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	299	2	¿PANTALLA?	.aura/thumbs
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	300	2	¿PANTALLA?	.aura/art
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	301	3	¿PANTALLA?	.aura/settings.cfg
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	374	9	¿PANTALLA?	No se pudo crear el archivo temporal en \(path)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1088	6	¿PANTALLA?	\((relative as NSString).lastPathComponent.firmwareNFC): \(code)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1090	3	¿PANTALLA?	# aura-video-categories v1
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1101	6	¿PANTALLA?	\((relative as NSString).lastPathComponent.firmwareNFC): \(code)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1103	3	¿PANTALLA?	# aura-photo-categories v1
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1173	2	¿DATO?	\(fileName): \(raw)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1183	3	¿DATO?	# aura-artist-images v1\n
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1202	2	¿PANTALLA?	\(seriesName)\u{1}\(season)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1246	2	¿PANTALLA?	\(artist)/\(album)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1251	8	¿PANTALLA?	Music/\(folder)/\(musicFileName(for: item, filenameFormat: filenameFormat)).\(ext)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1286	2	¿PANTALLA?	\(title) - \(artist)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1288	2	¿PANTALLA?	\(title) - \(album)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1320	5	¿PANTALLA?	\(PersistedLibrary.musicDirName)/\(artist)/\(album)/\(fileName)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1329	9	¿PANTALLA?	\(PersistedLibrary.imagesDirName)/\(PathSanitizer.sanitize(category))/\(PathSanitizer.sanitize(album))/\(fileName)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1331	6	¿PANTALLA?	\(PersistedLibrary.imagesDirName)/\(PathSanitizer.sanitize(category))/\(fileName)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1333	3	¿PANTALLA?	\(PersistedLibrary.imagesDirName)/\(fileName)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1336	6	¿PANTALLA?	\(PersistedLibrary.videosDirName)/\(PathSanitizer.sanitize(category))/\(fileName)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1338	3	¿PANTALLA?	\(PersistedLibrary.videosDirName)/\(fileName)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1366	2	¿PANTALLA?	\(deviceBaseName).\(deviceExt)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1386	11	¿PANTALLA?	Videos/\(Self.seriesEpisodeFilename(seriesName: seriesName, season: season, episode: episode, ext: ext))
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1388	7	¿PANTALLA?	Videos/\(PathSanitizer.sanitizeFilename(filename, maxBytes: Self.deviceFilenameMaxBytes))
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1389	7	¿PANTALLA?	Photos/\(PathSanitizer.sanitizeFilename(filename, maxBytes: Self.deviceFilenameMaxBytes))
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1390	2	¿PANTALLA?	Unsupported/\(filename)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1448	2	¿PANTALLA?	\(directory)/\(candidateName)
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1457	3	¿PANTALLA?	 \(itemID.uuidString.prefix(8))
	studio/AuraStudio/Sources/AuraStudio/Services/LibrarySync.swift	1532	4	¿PANTALLA?	Videos/\(base)\(suffix)\(extSuffix)
	studio/AuraStudio/Sources/AuraStudio/Services/LocalTagWriter.swift	111	14	¿PANTALLA?	el formato .\(ext) no lleva etiquetas (al importarlo en copia se convierte, ver AudioConversionRule)
	studio/AuraStudio/Sources/AuraStudio/Services/LocalTagWriter.swift	114	6	¿PANTALLA?	no hay ningún campo que escribir
	studio/AuraStudio/Sources/AuraStudio/Services/LocalTagWriter.swift	128	10	¿PANTALLA?	no se pudieron escribir las etiquetas de \(url.lastPathComponent): \(error)
	studio/AuraStudio/Sources/AuraStudio/Services/LocalTagWriter.swift	162	3	¿PANTALLA?	artista del álbum
	studio/AuraStudio/Sources/AuraStudio/Services/MKS5LBootRunner.swift	28	11	¿PANTALLA?	No se encontró la herramienta mks5lboot dentro de Aura Studio.
	studio/AuraStudio/Sources/AuraStudio/Services/MKS5LBootRunner.swift	30	30	¿PANTALLA?	La herramienta mks5lboot que trae Aura Studio no tiene permiso de ejecución (\(path)). Vuelve a instalar Aura Studio o, si compilas desde el código, corre scripts/fetch-firmware.sh de nuevo.
	studio/AuraStudio/Sources/AuraStudio/Services/MKS5LBootRunner.swift	100	3	¿PANTALLA?	DFU device state: 
	studio/AuraStudio/Sources/AuraStudio/Services/MainThreadWatchdog.swift	58	2	¿PANTALLA?	AURA_WATCHDOG
	studio/AuraStudio/Sources/AuraStudio/Services/MainThreadWatchdog.swift	64	2	¿PANTALLA?	AuraStudio.MainThreadWatchdog
	studio/AuraStudio/Sources/AuraStudio/Services/MainThreadWatchdog.swift	66	11	¿INTERNO?	[MainThreadWatchdog] activo -- avisa de bloqueos del hilo principal > \(Int(thresholdSeconds * 1000)) ms
	studio/AuraStudio/Sources/AuraStudio/Services/MainThreadWatchdog.swift	158	9	¿INTERNO?	[MainThreadWatchdog] bloqueo de ~\(durationMs) ms en el hilo principal
	studio/AuraStudio/Sources/AuraStudio/Services/MainThreadWatchdog.swift	160	15	¿INTERNO?	    (no se alcanzó a capturar la pila -- el bloqueo terminó antes de que la señal llegara)
	studio/AuraStudio/Sources/AuraStudio/Services/MusicBrainzClient.swift	108	2	¿PANTALLA?	User-Agent
	studio/AuraStudio/Sources/AuraStudio/Services/MusicBrainzClient.swift	127	5	¿PANTALLA?	" AND artist:\""\(Self.escapeLuceneQuoted(artist))\"""
	studio/AuraStudio/Sources/AuraStudio/Services/MusicBrainzClient.swift	134	2	¿PANTALLA?	\(max(1, limit))
	studio/AuraStudio/Sources/AuraStudio/Services/MusicBrainzClient.swift	138	2	¿PANTALLA?	User-Agent
	studio/AuraStudio/Sources/AuraStudio/Services/MusicBrainzClient.swift	158	2	¿PANTALLA?	User-Agent
	studio/AuraStudio/Sources/AuraStudio/Services/MusicBrainzClient.swift	238	5	¿PANTALLA?	Error de red (HTTP \(code))
	studio/AuraStudio/Sources/AuraStudio/Services/MusicBrainzClient.swift	240	5	¿PANTALLA?	No se encontro ningun resultado
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	136	33	¿INTERNO?	"for name in \(names); do pkill -STOP -x ""$name"" 2>/dev/null || true; done nohup /bin/sh -c 'sleep \(ampWatchdogTimeoutSeconds); for name in \(names); do pkill -CONT -x ""$name"" 2>/dev/null || true; done' >/dev/null 2>&1 & disown exit 0"
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	214	300	¿INTERNO?	"set -e DISK=""\(disk)"" PLIST=$(diskutil info -plist ""$DISK"") SIZE=$(echo ""$PLIST"" | plutil -extract TotalSize raw -o - - 2>/dev/null || echo ""0"") REMOVABLE=$(echo ""$PLIST"" | plutil -extract Removable raw -o - - 2>/dev/null || echo ""false"") INTERNAL=$(echo ""$PLIST"" | plutil -extract Internal raw -o - "
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	282	110	¿INTERNO?	"set -e DISK=""\(disk)"" PLIST=$(diskutil info -plist ""$DISK"") SIZE=$(echo ""$PLIST"" | plutil -extract TotalSize raw -o - - 2>/dev/null || echo ""0"") REMOVABLE=$(echo ""$PLIST"" | plutil -extract Removable raw -o - - 2>/dev/null || echo ""false"") INTERNAL=$(echo ""$PLIST"" | plutil -extract Internal raw -o - "
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	37	12	¿PANTALLA?	Cancelaste el permiso de administrador. Este paso no puede continuar sin él.
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	41	12	¿PANTALLA?	Aura Studio se detuvo por seguridad antes de tocar el disco: \(reason)
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	43	9	¿PANTALLA?	macOS bloqueó el acceso directo al disco del iPod.
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	65	7	¿INTERNO?	"do shell script \""\(escaped)\"" with administrator privileges"
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	74	8	¿PANTALLA?	No se pudo construir el script de autorización.
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	75	7	¿PANTALLA?	error: no se pudo construir el script
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	85	2	¿PANTALLA?	Error desconocido
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	94	4	¿PANTALLA?	cancelado por el usuario
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	96	3	¿PANTALLA?	AURA_FDA_REQUIRED
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	97	8	¿PANTALLA?	bloqueado por TCC (falta Acceso total al disco)
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	99	3	¿PANTALLA?	AURA_SAFETY_ABORT
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	100	4	¿PANTALLA?	abortado por seguridad: \(message)
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	103	3	¿PANTALLA?	error \(number): \(message)
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	146	13	¿INTERNO?	"for name in \(names); do pkill -CONT -x \""$name\"" 2>/dev/null || true; done; exit 0"
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	160	3	¿PANTALLA?	pausar agentes AMP
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	164	3	¿PANTALLA?	reanudar agentes AMP
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	206	10	¿PANTALLA?	el candidato no cumple los criterios de identificacion del iPod
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	262	4	¿PANTALLA?	formatear disco \(candidate.bsdName)
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	275	10	¿PANTALLA?	el candidato no cumple los criterios de identificacion del iPod
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	302	8	¿PANTALLA?	preparar disco \(candidate.bsdName) para restauracion de Apple
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedExecutor.swift	313	10	¿PANTALLA?	valor con caracteres no seguros para interpolar en shell: \(value)
	studio/AuraStudio/Sources/AuraStudio/Services/PrivilegedOperationLog.swift	26	3	¿PANTALLA?	[\(timestamp)] \(operation) -> \(result)\n
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	61	4	¿PANTALLA?	\(itemID.uuidString)/\(field.rawValue)
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	118	2	¿PANTALLA?	(\s*(copia|copy)(\s*\d+)?|\s*\(\d+\)|[\s_-]+\d{1,2})$
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	250	5	¿PANTALLA?	\(SimilarItemsDetector.alnum(series))/\(season)/\(episode)
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	384	12	¿PANTALLA?	Mismo título sin contar el número de pista o los paréntesis: «\(a.rawTitle)» / «\(b.rawTitle)»
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	386	3	¿PANTALLA?	Mismo título: «\(a.rawTitle)»
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	389	5	¿PANTALLA?	Título casi igual: «\(a.rawTitle)» / «\(b.rawTitle)»
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	400	5	¿PANTALLA?	A uno le falta el artista
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	403	4	¿PANTALLA?	Misma duración (\(clock(a.duration)))
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	404	6	¿PANTALLA?	Duración parecida (\(clock(a.duration)) / \(clock(b.duration)))
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	406	11	¿PANTALLA?	Mismo tamaño exacto de archivo (\(ByteCountFormatter.string(fromByteCount: a.fileSize, countStyle: .file)))
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	407	6	¿PANTALLA?	Formatos distintos: \(a.ext.uppercased()) / \(b.ext.uppercased())
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	410	8	¿PANTALLA?	Una parece otra versión (\(qualifierDiff.sorted().joined(separator: 
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	435	4	¿PANTALLA?	Misma duración (\(clock(a.duration)))
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	436	5	¿PANTALLA?	Mismo tamaño exacto de archivo
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	442	3	¿PANTALLA?	Mismo título: «\(a.rawTitle)»
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	442	5	¿PANTALLA?	Título casi igual: «\(a.rawTitle)» / «\(b.rawTitle)»
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	444	4	¿PANTALLA?	Misma duración (\(clock(a.duration)))
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	445	6	¿PANTALLA?	Duración parecida (\(clock(a.duration)) / \(clock(b.duration)))
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	447	5	¿PANTALLA?	Mismo tamaño exacto de archivo
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	448	6	¿PANTALLA?	Formatos distintos: \(a.ext.uppercased()) / \(b.ext.uppercased())
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	450	4	¿PANTALLA?	Categorías distintas: \(a.item.category ?? 
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	450	2	¿PANTALLA?	) / \(b.item.category ?? 
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	469	13	¿PANTALLA?	Mismo nombre de archivo sin contar «copia»/«(1)»: \(a.item.sourceURL.lastPathComponent) / \(b.item.sourceURL.lastPathComponent)
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	471	11	¿PANTALLA?	Nombre de archivo casi igual: \(a.item.sourceURL.lastPathComponent) / \(b.item.sourceURL.lastPathComponent)
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	474	11	¿PANTALLA?	Mismo tamaño exacto de archivo (\(ByteCountFormatter.string(fromByteCount: a.fileSize, countStyle: .file)))
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	476	6	¿PANTALLA?	Formatos distintos: \(a.ext.uppercased()) / \(b.ext.uppercased())
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	561	2	¿PANTALLA?	 sin pérdida
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	562	2	¿PANTALLA?	con carátula
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	562	2	¿PANTALLA?	con póster
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	563	2	¿PANTALLA?	con letra
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	564	2	¿PANTALLA?	corregido a mano
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	565	3	¿PANTALLA?	el más grande
	studio/AuraStudio/Sources/AuraStudio/Services/SimilarItemsDetector.swift	571	13	¿PANTALLA?	Parecen el mismo archivo repetido. Sugerencia: conservar «\(keep.rawTitle)» (\(keepDescription)) y eliminar el resto.
